nom_structure,nom_contact,email,telephone,type_prospect,pays,region,departement,ville,adresse,nb_aderents,facebook,facebook_followers,x,x_followers,instagram,instagram_followers,youtube,youtube_followers,tictok,tictok_followers,sit_web,accepte_contact,methode_contact,contacte,date_dernier_contact,commentaires
Boutique spécialisée Huit,Christine Da Silva,gabriellehuet@example.net,0670807933,Boutique spécialisée,France,Auvergne-Rhône-Alpes,38,Grenoble,"42, boulevard Zoé Ollivier",,,,http://da.org/,14453.0,http://nicolas.fr/,19059.0,https://www.paris.net/,24338.0,http://www.lesage.fr/,63832.0,http://www.ferrand.org/,True,facebook,False,2025-06-07,
Influenceur Un,,rioujosette@example.org,0667647832,Influenceur,France,Auvergne-Rhône-Alpes,42,Roanne,"90, chemin Grenier",233.0,,,http://leclercq.fr/,14400.0,http://aubert.com/,26161.0,,,,,http://www.boulay.fr/,True,,True,,Train gens dehors immobile sens abattre sentier.
Ludothèque Abri,,gabrielleduhamel@example.org,0622248065,Ludothèque,France,Grand Est,08,Sedan,"21, chemin de Jacob",,,,http://delannoy.com/,6048.0,http://www.guillet.fr/,23771.0,,,,,,False,,True,,
Ludothèque Ville,Alexandre Ferreira,aregnier@example.org,,Ludothèque,France,Nouvelle-Aquitaine,64,Pau,,,,,,,http://www.pottier.com/,4256.0,,,,,https://www.legendre.fr/,True,instagram,False,2024-02-18,
MJC Ensemble,Georges Boutin,oliviedelahaye@example.com,0666932329,MJC,France,Île-de-France,91,Massy,chemin Neveu,,,,http://perrin.com/,10074.0,https://www.marques.fr/,17598.0,,,,,http://pinto.fr/,True,,True,2025-04-20,
Médiathèque Étranger,Joséphine Jacques,edithbousquet@example.net,,Médiathèque,France,Occitanie,46,Cahors,"9, rue de Rodrigues",292.0,http://www.gaillard.com/,3430.0,https://www.gomes.fr/,3900.0,,,https://www.leroux.fr/,6983.0,,,http://www.chretien.com/,False,instagram,False,2026-02-01,
Médiathèque Cercle,,umoreau@example.net,0714690261,Médiathèque,France,Auvergne-Rhône-Alpes,03,Moulins,"3, avenue Thérèse Lacroix",,http://guillou.org/,3090.0,http://www.de.fr/,11559.0,https://www.vallee.com/,19261.0,http://blin.com/,18188.0,,,https://chartier.fr/,True,telephone,False,2025-04-21,Bande briser tantôt circonstance.
Éditeur Pas,,nverdier@example.org,0664912556,Éditeur,France,Centre-Val de Loire,45,Gien,"43, boulevard de Godard",,http://ferreira.com/,5422.0,http://www.fouquet.com/,13092.0,http://perret.com/,23234.0,,,https://www.couturier.fr/,68747.0,https://www.masse.com/,False,instagram,True,2024-06-15,
Médiathèque Roi,,thomasmeunier@example.net,0631441545,Médiathèque,France,Grand Est,55,Commercy,"31, avenue de Grondin",209.0,,,,,,,,,http://www.charles.com/,1220.0,https://lucas.net/,False,email,True,2025-07-28,Papa fixer retirer aucun.
CSCS Lisser,Robert Royer,constancevidal@example.com,0637137794,CSCS,France,Nouvelle-Aquitaine,33,Libourne,"50, boulevard Timothée Bernard",118.0,https://lefevre.org/,3917.0,https://bazin.net/,1102.0,http://www.blondel.net/,11704.0,,,,,http://www.roche.fr/,False,instagram,False,,
Éditeur Dieu,Augustin Pascal,delannoymargot@example.org,0610446249,Éditeur,France,Nouvelle-Aquitaine,79,Parthenay,"31, avenue Patrick Bègue",,http://begue.net/,2423.0,,,https://www.klein.com/,19260.0,,,,,http://pichon.net/,False,email,False,2024-02-08,Gagner bas fatiguer français tellement.
Éditeur Chant,,mpoulain@example.org,0669549439,Éditeur,France,Nouvelle-Aquitaine,19,Ussel,"474, chemin Léger",,https://normand.net/,5747.0,,,http://www.laine.com/,4880.0,https://francois.com/,21461.0,https://www.dos.com/,64299.0,http://www.francois.com/,True,,True,2025-05-17,Dieu million saint payer rentrer ville envoyer.
Ludothèque Réserver,,caronluc@example.com,0636835705,Ludothèque,France,Auvergne-Rhône-Alpes,03,Moulins,"99, avenue Da Silva",40.0,,,http://www.gerard.org/,1666.0,http://michel.org/,16641.0,,,http://www.boucher.fr/,41986.0,https://munoz.net/,False,instagram,True,2025-05-25,Gens table gens position armer.
Éditeur Blond,Adélaïde Delmas-Grenier,charleseugene@example.net,0616369284,Éditeur,France,Provence-Alpes-Côte d'Azur,05,Embrun,"31, chemin Baron",,,,,,,,,,,,http://www.hoareau.fr/,False,facebook,True,,
Asso JDR Longtemps,,dominique71@example.org,0687348352,Asso JDR,France,Occitanie,11,Narbonne,avenue Michelle Dos Santos,289.0,https://lebrun.fr/,6757.0,,,http://www.allain.fr/,4226.0,,,,,https://ramos.fr/,True,,False,,
Éditeur Oh,,patricia78@example.net,0708329745,Éditeur,France,Occitanie,48,Langogne,rue de Blot,,,,,,http://www.henry.org/,14142.0,,,https://www.leclercq.fr/,55224.0,,False,,True,2025-10-13,
Éditeur Puissance,,lvalentin@example.com,0723357813,Éditeur,France,Auvergne-Rhône-Alpes,69,Vénissieux,"7, rue Boulay",,,,,,https://www.techer.fr/,2492.0,,,http://www.moulin.com/,62633.0,https://maillet.org/,True,telephone,False,2025-08-31,
Asso JDR Puis,Victor-Raymond Michaud,ndurand@example.com,0702635964,Asso JDR,France,Occitanie,46,Figeac,rue Martel,,http://turpin.net/,8999.0,http://julien.fr/,12381.0,https://klein.com/,16963.0,,,,,https://www.guerin.org/,True,,True,,
Boutique spécialisée Groupe,,caroline37@example.org,0767033898,Boutique spécialisée,France,Île-de-France,91,Évry-Courcouronnes,"857, chemin Margaux Da Silva",,https://petit.net/,1219.0,,,http://letellier.fr/,17843.0,,,,,https://www.weber.fr/,True,instagram,False,2025-01-21,
Boutique spécialisée Puis,,rlebrun@example.net,0691342037,Boutique spécialisée,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,"732, rue Poirier",,,,http://begue.com/,14944.0,https://lecoq.org/,27889.0,http://www.bernier.fr/,29697.0,,,,False,instagram,False,2025-01-03,
CSCS Terrain,Gabriel-Noël Delorme,dchevalier@example.com,0733061217,CSCS,France,Centre-Val de Loire,28,Châteaudun,"287, boulevard David Klein",490.0,https://guyot.com/,3706.0,,,,,,,,,https://www.gallet.net/,False,email,False,,
Bar à jeux Maladie,André Brunel-Lopez,boulaythierry@example.com,,Bar à jeux,France,Provence-Alpes-Côte d'Azur,05,Gap,"85, avenue Marthe Lacombe",455.0,http://www.toussaint.fr/,7808.0,http://www.marques.com/,5471.0,http://gerard.fr/,2783.0,,,https://www.colas.fr/,79681.0,https://www.lefort.fr/,True,,False,2024-10-03,
Médiathèque Matin,Laetitia-Denise Pereira,lboutin@example.org,0797219616,Médiathèque,France,Nouvelle-Aquitaine,64,Pau,"2, avenue Nicolas Dupont",,https://www.delannoy.fr/,4772.0,http://www.lamy.org/,157.0,http://guillaume.fr/,20591.0,,,http://www.rossi.com/,12870.0,https://www.rousset.com/,True,telephone,False,2024-05-26,
Boutique spécialisée En,Benjamin Monnier,agathepoirier@example.net,0768977865,Boutique spécialisée,France,Grand Est,08,Charleville-Mézières,,458.0,http://www.clerc.org/,4621.0,,,,,,,,,http://www.jean.com/,True,,True,2024-02-17,Beaux course mon désirer pendre seuil entraîner.
Éditeur Réalité,François Laporte,huguesruiz@example.com,0796767896,Éditeur,France,Nouvelle-Aquitaine,47,Agen,"442, boulevard Louis",221.0,http://www.fontaine.fr/,1816.0,https://www.lecomte.net/,14399.0,https://www.meyer.net/,6862.0,,,,,http://www.gaudin.net/,False,,True,2025-05-23,
Boutique spécialisée Affaire,,brigitte29@example.com,0787011700,Boutique spécialisée,France,Centre-Val de Loire,41,Romorantin-Lanthenay,"2, chemin Madeleine Blanchard",273.0,https://pichon.com/,5312.0,https://www.antoine.net/,311.0,https://adam.fr/,21471.0,,,https://www.guillaume.com/,33027.0,,False,facebook,False,,
Influenceur Attention,Olivier-Richard Fischer,jacqueline05@example.org,,Influenceur,France,Occitanie,09,Foix,"18, rue Moreno",454.0,,,https://www.marion.fr/,7387.0,https://pages.net/,14306.0,https://martin.com/,44385.0,,,,False,,True,,
MJC Profiter,Éric Mahe,qbouchet@example.org,0651539912,MJC,France,Pays de la Loire,72,Sablé-sur-Sarthe,"5, chemin Nath Dufour",,,,,,https://bernard.fr/,9950.0,,,http://www.ferrand.fr/,7615.0,http://meunier.com/,False,email,True,,
Éditeur Quelque,Denis Da Costa,pleclercq@example.org,0761452477,Éditeur,France,Provence-Alpes-Côte d'Azur,04,Digne-les-Bains,"94, chemin de Lévy",55.0,https://ledoux.org/,869.0,http://www.turpin.fr/,13854.0,http://georges.org/,26540.0,,,http://www.millet.fr/,22825.0,http://www.bouchet.com/,True,,False,,
MJC Heure,,alice61@example.net,0737717341,MJC,France,Occitanie,82,Moissac,"878, rue de Poirier",,http://bonneau.fr/,7434.0,,,,,,,,,https://www.tessier.org/,True,email,True,,
Asso JDR Étranger,Agnès Teixeira,luceroy@example.net,0626279001,Asso JDR,France,Centre-Val de Loire,28,Chartres,"1, chemin de Petitjean",151.0,http://www.humbert.com/,1249.0,https://lombard.com/,12782.0,,,http://www.lesage.fr/,36955.0,http://delaunay.org/,24489.0,http://navarro.net/,False,email,False,,
Asso JDR Inquiétude,,,0700448378,Asso JDR,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,rue Nath Mahe,56.0,,,,,,,,,https://giraud.com/,68727.0,https://baron.com/,False,instagram,True,,Angoisse système troubler fuir creuser éteindre charger.
Influenceur Miser,Auguste Peltier de la Rodrigues,jroux@example.com,0725399739,Influenceur,France,Centre-Val de Loire,41,Vendôme,,,https://www.jean.com/,7070.0,http://www.gonzalez.org/,7434.0,,,,,,,http://www.jacob.com/,True,,False,2024-06-29,Parole claire effacer exister.
CSCS Fuir,Diane Toussaint,marysedelaunay@example.net,0603354800,CSCS,France,Normandie,14,Lisieux,"13, chemin de Gilbert",,https://www.lesage.net/,1293.0,http://www.marie.com/,8512.0,https://www.gautier.com/,689.0,http://www.mahe.com/,29803.0,http://blanchard.net/,53032.0,https://bonnet.com/,False,facebook,False,2024-06-07,
Éditeur Quart,Maurice Valette,thierry79@example.org,0603037673,Éditeur,France,Normandie,27,Évreux,,,http://www.laine.com/,7442.0,,,http://www.gallet.fr/,386.0,,,https://gauthier.org/,7578.0,http://pascal.com/,False,instagram,False,,
Asso JDR Immobile,Lucie Fontaine du Maillot,vpeltier@example.org,0782693602,Asso JDR,France,Occitanie,30,Alès,,369.0,https://www.bigot.fr/,5378.0,https://www.barbier.fr/,1824.0,http://caron.com/,19679.0,,,,,http://marty.net/,True,,True,,
Éditeur Animal,Constance-Josette Seguin,margaret10@example.net,0734793180,Éditeur,France,Bourgogne-Franche-Comté,90,Danjoutin,,457.0,https://thierry.org/,7369.0,,,http://www.leger.org/,6467.0,,,http://www.martineau.com/,54310.0,http://aubry.com/,False,,False,2024-09-29,
MJC Roman,Auguste Rodriguez-Grégoire,gabrielletorres@example.net,0690663557,MJC,France,Grand Est,52,Chaumont,"31, chemin de Hoareau",,https://www.caron.com/,1401.0,http://bernier.com/,4486.0,http://pierre.fr/,20351.0,http://faivre.net/,47695.0,https://maury.fr/,10970.0,,True,,True,2025-01-26,
Boutique spécialisée Boire,Guillaume Louis,gilbert55@example.net,0685781690,Boutique spécialisée,France,Grand Est,54,Toul,,,https://www.camus.com/,8504.0,http://pierre.com/,9151.0,https://martins.fr/,26159.0,,,,,,False,,True,2025-04-30,
Artisan Sourire,,cecile40@example.org,0629939087,Artisan,France,Bourgogne-Franche-Comté,58,Clamecy,rue Robin,,,,https://www.denis.com/,5123.0,http://www.boyer.com/,18110.0,,,,,,False,instagram,True,,
Bar à jeux Propre,Claude Lebrun,fischerzacharie@example.org,0607802749,Bar à jeux,France,Île-de-France,94,Vitry-sur-Seine,"606, boulevard Masson",,https://leclercq.com/,8227.0,,,http://cohen.fr/,28256.0,,,,,http://bernier.com/,False,,True,,Appartenir temps avoir fatiguer bonheur note au.
Influenceur Chef,Honoré Meyer,mercieramelie@example.net,,Influenceur,France,Occitanie,82,Moissac,"7, rue de Thibault",338.0,http://www.maillet.com/,8288.0,http://www.carpentier.org/,4783.0,https://www.delannoy.com/,5098.0,,,,,http://www.le.net/,False,,True,,
Éditeur Humain,,diane47@example.net,0780383072,Éditeur,France,Île-de-France,91,Massy,"41, rue Schmitt",304.0,,,http://couturier.net/,11902.0,https://www.voisin.fr/,23260.0,,,,,https://www.ribeiro.org/,True,email,True,2026-01-12,Seuil machine tout dehors plusieurs général anglais militaire.
CSCS Parti,Christophe Lopes de la Boulanger,egirard@example.org,0669936468,CSCS,France,Provence-Alpes-Côte d'Azur,84,Avignon,rue Renard,,http://valentin.fr/,1421.0,http://www.alves.com/,12023.0,https://vincent.com/,10413.0,,,https://hernandez.net/,11375.0,,False,instagram,False,,
Médiathèque Simple,,thibaut21@example.org,0628576276,Médiathèque,France,Nouvelle-Aquitaine,86,Châtellerault,"6, rue Louis Robert",45.0,http://benard.fr/,3359.0,,,,,,,,,https://www.mary.fr/,False,,True,2024-03-09,
Influenceur Printemps,,,0704137018,Influenceur,France,Grand Est,67,Haguenau,,,,,http://olivier.fr/,11367.0,,,,,,,http://www.martel.net/,True,,False,2025-06-28,
Éditeur Race,,agnes81@example.net,,Éditeur,France,Provence-Alpes-Côte d'Azur,06,Nice,rue Valentine Antoine,,http://www.morvan.fr/,3042.0,http://herve.fr/,5433.0,,,http://www.martel.com/,38835.0,,,http://leduc.fr/,False,telephone,True,,
Médiathèque Confondre,,vgimenez@example.com,0727430859,Médiathèque,France,Auvergne-Rhône-Alpes,01,Bourg-en-Bresse,"623, boulevard Ramos",,https://www.adam.com/,3829.0,http://lemaire.org/,10416.0,,,,,http://morel.org/,26816.0,,False,,False,2025-03-02,
CSCS Pénétrer,Virginie Besnard Le Leleu,pauline97@example.com,0659834620,CSCS,France,Bretagne,22,Dinan,"60, boulevard Tanguy",,,,http://denis.org/,6049.0,http://www.gallet.net/,15560.0,http://www.briand.com/,36223.0,,,,False,,True,2026-01-04,
Médiathèque Tant,Suzanne Peron,lefebvreleon@example.org,0676195401,Médiathèque,France,Centre-Val de Loire,45,Orléans,"58, chemin Roy",352.0,http://delaunay.com/,3880.0,http://poulain.net/,178.0,http://www.carre.fr/,6342.0,,,http://ferrand.com/,46655.0,https://albert.com/,False,email,True,,
CSCS Fort,Georges-Rémy Rey,lefebvrealfred@example.com,,CSCS,France,Auvergne-Rhône-Alpes,43,Yssingeaux,"2, chemin Rocher",,http://gay.com/,4151.0,,,http://vidal.com/,2546.0,,,http://www.gomez.com/,3875.0,https://louis.com/,True,telephone,False,2024-08-13,
Artisan Tout,,rolandgaillard@example.com,0719686289,Artisan,France,Bourgogne-Franche-Comté,89,Auxerre,"52, chemin Renault",,https://fournier.com/,4552.0,https://hoareau.fr/,14808.0,https://martin.com/,11600.0,http://de.org/,24125.0,,,https://www.morvan.com/,True,instagram,True,,
Boutique spécialisée À,Gilles Mendès de la Pasquier,audreyguyon@example.com,0632765992,Boutique spécialisée,France,Centre-Val de Loire,36,Issoudun,"5, boulevard Courtois",,http://www.faivre.fr/,7146.0,,,https://lopez.net/,24668.0,,,,,http://camus.com/,True,,True,2024-04-30,Sentiment traverser ceci dégager livre intérieur envie.
Influenceur Avis,Alfred Lejeune,marcboulanger@example.org,0679245864,Influenceur,France,Bretagne,35,Rennes,"992, rue Gilles Baron",,,,,,http://pruvost.com/,2825.0,,,,,https://www.pelletier.com/,False,email,True,2025-10-06,
Influenceur Or,Claire Guillet,emmanuelle89@example.net,0680328926,Influenceur,France,Île-de-France,95,Argenteuil,"8, avenue Alfred Royer",,http://lenoir.fr/,927.0,,,https://leduc.fr/,3379.0,https://www.barbe.fr/,7542.0,http://pasquier.fr/,28437.0,https://www.perez.com/,True,email,True,,
Médiathèque Entretenir,Amélie Le Berger,paullaroche@example.com,0685412689,Médiathèque,France,Hauts-de-France,62,Boulogne-sur-Mer,,68.0,https://www.henry.com/,5090.0,,,,,,,,,,False,email,False,2025-03-15,
Ludothèque Réussir,Margaud Guillaume,nathalie10@example.com,0648340658,Ludothèque,France,Nouvelle-Aquitaine,64,Bayonne,,,https://bouvet.com/,293.0,https://www.godard.com/,6985.0,http://raynaud.com/,11178.0,https://mace.com/,47164.0,,,http://www.gallet.com/,True,,False,2025-06-17,
Asso JDR Île,,de-oliveiragerard@example.com,0768451422,Asso JDR,France,Bourgogne-Franche-Comté,39,Dole,"49, boulevard Imbert",,,,https://perret.fr/,9119.0,http://hebert.fr/,13635.0,,,,,http://leduc.fr/,False,instagram,False,,
Bar à jeux Vrai,Susanne Lejeune,,0772524975,Bar à jeux,France,Nouvelle-Aquitaine,19,Tulle,"15, avenue Adélaïde Thierry",,,,,,,,https://mallet.fr/,44564.0,,,http://fournier.net/,False,email,True,,
Ludothèque Arme,,bigottimothee@example.org,0742101621,Ludothèque,France,Bourgogne-Franche-Comté,39,Lons-le-Saunier,,153.0,https://rey.com/,1689.0,,,http://www.dupuis.com/,17269.0,,,,,http://www.pierre.com/,False,,True,,
Ludothèque Temps,,mathildechauveau@example.org,0799176992,Ludothèque,France,Auvergne-Rhône-Alpes,38,Vienne,"9, boulevard Bourdon",,http://turpin.com/,4324.0,,,http://www.leroux.com/,24863.0,,,,,https://www.hamel.com/,False,instagram,True,2026-01-04,Toile caractère âme avec volonté.
MJC Près,,,0605568232,MJC,France,Centre-Val de Loire,18,Saint-Amand-Montrond,,,,,https://rodriguez.net/,13198.0,,,,,,,http://www.philippe.org/,True,telephone,True,,
MJC Nature,Christine Dufour,vbouvet@example.org,0624941819,MJC,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,"64, rue Lefebvre",,https://www.godard.fr/,5644.0,,,,,,,https://bousquet.com/,13997.0,,False,,True,,
Boutique spécialisée Battre,Isaac Boyer-Boutin,marine81@example.net,0710817894,Boutique spécialisée,France,Corse,2A,Porto-Vecchio,"785, chemin Catherine Marchal",449.0,,,,,,,https://www.tessier.net/,49238.0,,,,True,email,True,2024-08-25,Plan ami reste comprendre afin de jeunesse près prison.
MJC Entraîner,Grégoire Renault,elise61@example.net,0688077161,MJC,France,Auvergne-Rhône-Alpes,01,Oyonnax,"7, chemin Victor Leblanc",,https://carre.org/,3155.0,http://www.guilbert.net/,3974.0,http://www.mathieu.fr/,25873.0,,,https://www.labbe.com/,76522.0,,False,telephone,True,,
Boutique spécialisée Quand,Michelle Moreau,alexandrialeroy@example.com,0718348662,Boutique spécialisée,France,Normandie,50,Cherbourg-en-Cotentin,"52, avenue Maury",35.0,http://pages.com/,3987.0,,,https://www.leclercq.fr/,21259.0,,,,,https://www.giraud.com/,True,,True,2024-07-13,
Artisan Quinze,Christine-Joséphine François,laurence78@example.com,0697115725,Artisan,France,Bourgogne-Franche-Comté,21,Dijon,"3, avenue Gautier",308.0,https://www.courtois.fr/,2420.0,https://morvan.fr/,3045.0,https://da.com/,23694.0,,,http://www.bodin.com/,8538.0,,False,,False,,Nourrir minute ce sentiment rapidement.
Boutique spécialisée Douze,Pénélope Dias,laetitiarey@example.net,0758245145,Boutique spécialisée,France,Occitanie,82,Moissac,boulevard Bouchet,,,,http://www.carpentier.com/,8202.0,,,,,,,http://www.bertrand.fr/,False,telephone,False,,
Artisan Lieu,,dalbert@example.net,0657085147,Artisan,France,Pays de la Loire,49,Saumur,,,http://www.lesage.net/,8418.0,,,,,https://lagarde.com/,3540.0,,,https://vaillant.org/,False,facebook,True,,
Asso JDR Un,,cchretien@example.net,0634108082,Asso JDR,France,Occitanie,30,Nîmes,"198, rue de Dupuis",,http://www.caron.fr/,9558.0,,,https://gregoire.org/,1089.0,,,,,https://www.ferreira.fr/,False,email,False,,
Boutique spécialisée Forme,Laure Legrand,laurence95@example.org,0709351440,Boutique spécialisée,France,Occitanie,34,Sète,"3, rue Giraud",,https://www.rodrigues.net/,6916.0,,,,,,,,,http://lacombe.com/,True,facebook,False,2025-11-17,
Boutique spécialisée Certes,,thibaut05@example.org,0614877733,Boutique spécialisée,France,Auvergne-Rhône-Alpes,73,Chambéry,"61, boulevard Gilbert Carre",379.0,https://roy.fr/,2438.0,,,,,,,,,http://andre.fr/,False,instagram,False,,
Médiathèque Compagnon,,nmarin@example.com,0712872191,Médiathèque,France,Occitanie,11,Castelnaudary,,499.0,https://www.guichard.fr/,2865.0,,,https://david.fr/,21433.0,,,https://dupuis.fr/,67208.0,,False,,True,,
Boutique spécialisée Rare,Augustin Marchal,,0795320694,Boutique spécialisée,France,Occitanie,31,Saint-Gaudens,,,http://www.pinto.com/,3045.0,,,https://fernandez.com/,5282.0,https://andre.com/,14969.0,,,http://www.dupuy.fr/,True,email,False,2025-02-07,
